school_name,meal_date,score,summary,dish_count,dishes
新北市三重區正義國小,2026-03-31,3,本餐主食選用白飯，缺乏蛋白質與纖維。亮點為橙汁排骨搭配蔬菜，小芥菜清燙保留纖維與礦物質，CAS全脂鮮奶與TAP豆奶提供豐富營養。然而，隱憂為多道菜餚如橙汁豆腸、芝麻包、蘑菇濃湯、香烤花枝丸等加工食品熱量與鈉偏高，且營養價值較低。整體屬一般的餐次，建議減少加工食品的比例，增加全穀與新鮮蔬菜的選用。,11,"[""白飯"", ""橙汁排骨"", ""橙汁豆腸(素)"", ""芋頭高麗"", ""芝麻包X1(素)"", ""蘑菇濃湯(素)"", ""香烤花枝丸X2"", ""蘑菇濃湯"", ""小芥菜"", ""CAS全脂鮮奶"", ""TAP豆奶(素)""]"
新北市三重區永福國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為紫米飯保留纖維，小芥菜清燙保留礦物質，奶香燉菜與沙茶肉柳營養平衡，芭樂提供新鮮水果纖維。隱憂為榨菜素羊肉湯與榨菜肉絲湯使用高加工榨菜，鈉含量可能偏高，玉米炒蛋炒製略失營養。整體屬均衡偏健康的一餐，建議減少高加工食品的使用。,9,"[""小芥菜"", ""奶香燉菜(素)"", ""沙茶肉柳"", ""紫米飯"", ""枸杞瓠瓜"", ""榨菜素羊肉湯"", ""玉米炒蛋"", ""榨菜肉絲湯"", ""芭樂""]"
新北市三重區碧華國中,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度尚可改善。亮點為滷白菜保留纖維、有機小芥菜清燙、補助豆漿提供豐富蛋白質與營養。隱憂為主食海苔香鬆飯加工素料較多，糖醋虎皮蛋為罐頭食品鈉糖偏高，炸醬干丁高加工且高油手法導致熱量高。整體屬一般的餐次，建議減少高加工食品與油炸頻率，增加全穀與新鮮蔬菜的比例。,7,"[""糖醋虎皮蛋"", ""海苔香鬆飯"", ""滷白菜"", ""炸醬干丁"", ""椰香紫芋露"", ""有機小芥菜"", ""補助豆漿""]"
新北市三重區碧華國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為紫米飯保留纖維，小芥菜清燙保留礦物質，奶香燉菜與沙茶肉柳營養平衡，芭樂提供豐富纖維與維生素。隱憂為榨菜素羊肉湯與榨菜肉絲湯使用高加工榨菜，鈉含量可能偏高，玉米炒蛋雖營養豐富但炒製略失營養。整體屬均衡偏健康的一餐，建議減少高加工食材使用，增加清淡烹調手法。,9,"[""小芥菜"", ""奶香燉菜(素)"", ""沙茶肉柳"", ""紫米飯"", ""枸杞瓠瓜"", ""榨菜素羊肉湯"", ""玉米炒蛋"", ""榨菜肉絲湯"", ""芭樂""]"
新北市三重區私立東海高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜搭配均衡，但主食選用白飯，纖維與蛋白質略低。亮點為清燙油麥菜保留纖維與礦物質，玉米蛋花湯清淡搭配優質蛋白與蔬菜，京醬肉柳與洋蔥炒蛋提供豐富蛋白質。隱憂為主食碳水化合物過高，洋蔥炒蛋略高油，建議增加全穀主食與控制炒製油量。整體屬偏健康的一餐。,6,"[""白飯"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳"", ""洋蔥炒蛋""]"
新北市三重區私立格致高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜搭配較為均衡。亮點為清燙油麥菜保留纖維與礦物質、玉米蛋花湯清淡營養佳、鄉村粉絲低熱量豐富纖維。隱憂為主食選用白飯，缺乏蛋白質與纖維；綜合關東煮雖採清淡手法，但高加工食材仍需注意。整體屬偏健康的一餐，建議改善主食選擇以增加纖維與蛋白質攝取。,6,"[""白飯"", ""綜合關東煮"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳""]"
新北市三重區私立穀保家商,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜搭配基本齊全，但主食選用白飯，缺乏蛋白質與纖維。亮點為油麥菜清燙保留纖維與礦物質，玉米蛋花湯清淡搭配優質蛋白與蔬菜，鄉村粉絲營養豐富。隱憂為綜合關東煮使用高加工食材，京醬肉柳缺乏烹飪手法資訊，建議增加全穀主食與控制加工食材的使用。整體屬一般均衡的一餐。,6,"[""白飯"", ""綜合關東煮"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳""]"
新北市三重區私立金陵女中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品齊全，營養均衡度佳。亮點包含糙米飯保留纖維、麻油雞蛋白質與纖維豐富、清淡拌製的打拋粉絲、高纖維蔬菜搭配低加工澱粉食、原型葉菜清燙保留纖維與礦物質、肉骨茶湯營養保留度佳。隱憂為部分菜餚如燒烤手法使油脂增加、滷味調味略高鈉、黑輪高加工高鈉，建議減少高加工食品與高鈉調味料的使用。整體屬均衡偏健康的一餐。,12,"[""產銷紫米飯"", ""Q打拋粉絲"", ""肉骨茶湯"", ""油麥菜(產銷履歷)"", ""麻油雞"", ""白飯"", ""結菜黑輪"", ""酸菜肉絲湯"", ""履歷油麥菜"", ""泰式打拋鴿蛋"", ""Q壽喜燒肉"", ""Q豆干滷味""]"
新北市三重區興穀國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為蒸蛋搭配紅蘿蔔提供蛋白質與纖維，清燙甘藍菜保留礦物質，杏鮑菇湯營養豐富，牛乳補充鈣質。隱憂為玉米肉燥使用高加工罐頭食材，鈉偏高，建議減少加工食品的使用。整體屬均衡偏健康的一餐。,6,"[""玉米肉燥"", ""麥片飯"", ""紅蘿蔔蒸蛋"", ""杏鮑菇湯"", ""甘藍菜"", ""牛乳""]"
新北市三重區重陽國小,2026-03-31,5,本餐六大類別均衡，主食五穀飯提供全穀營養，主菜雖有鹽酥雞高鈉疑慮，但副菜滷蛋補充蛋白質，蔬菜與湯品選用有機小白菜及多種蔬菜，保留營養豐富。亮點包含清淡燙菜與清煮蔬菜湯，減少油鹽糖，蘋果提供纖維與抗氧化劑。隱憂為鹽酥雞與滷蛋可能高鈉，建議適量控制。整體屬均衡且清淡的一餐。,6,"[""鹽酥雞"", ""五穀飯"", ""滷蛋"", ""哈佛蔬菜湯"", ""有機小白菜"", ""蘋果""]"
新北市三重區集美國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為多道菜餚使用全谷物、豆類、蔬菜、海藻等優質食材，提供豐富的纖維、蛋白質與礦物質。清淡的烹調手法如燙、滷、清煮等使油脂與鈉的攝入量降低。隱憂為部分菜餚如炸物、加工肉品與高加工度的素料可能導致營養不均衡，且部分菜餚如結菜黑輪、鐵板素雞等高加工度食材的選用略高。整體屬於均衡且清淡的一餐，但仍需注意選材與烹調手法的健康性。,28,"[""香蕉"", ""麻油雞"", ""白飯"", ""結菜黑輪"", ""酸菜肉絲湯"", ""壽喜燒"", ""年糕凍腐(素)"", ""紅片花椰"", ""薑絲海芽湯(素)"", ""蜜汁地瓜(素)"", ""鐵板素雞(素)"", ""薑絲海芽湯"", ""滷香百頁(素)"", ""小米飯(素)"", ""哨子豆腐(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""豆瓣鮮魚(非基改)"", ""玉米蛋花湯(非基改)"", ""有機小芥菜(素)"", ""蜜棗李"", ""有機小芥菜"", ""洋蔥炒蛋"", ""泰式打拋炒蛋"", ""雞蛋豆腐煲"", ""鮮蔬粉絲"", ""小芥菜(有機)"", ""葡萄""]"
新北市中和區中和國中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣，營養均衡。亮點為多種蔬菜搭配，纖維與礦物質豐富，且有多道清淡湯品與清燙蔬菜，保留營養成分。然而，隱憂為部分菜餚如酸菜肉絲湯可能高鈉，白飯缺乏蛋白質與纖維，京醬肉柳缺乏烹飪手法資訊。整體屬均衡且清淡的一餐，建議注意控制高鈉食材的使用。,17,"[""麻油雞"", ""白飯"", ""酸菜肉絲湯"", ""滷香百頁(素)"", ""小米飯(素)"", ""哨子豆腐(素)"", ""履歷油麥菜(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""履歷油麥菜"", ""泰式打拋鴿蛋"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""結菜鮮蔬"", ""京醬肉柳"", ""蘿蔔油腐(非基改)""]"
新北市中和區中和國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度有待提升。亮點為薏仁飯提供高纖維、紅絲高麗與有機小芥菜的多樣蔬菜、海帶排骨湯與海帶鮮菇湯的天然礦物質與膠原蛋白。然而，隱憂為三杯雞與紅麴燒豆腸的高油與高加工度，素牛蒡排的營養價值低，茄汁豆腐煲的加工度較高。建議減少高加工與高油食物的攝入，增加新鮮蔬菜的比例，提升整體營養均衡度。,10,"[""香蕉"", ""有機小芥菜"", ""三杯雞"", ""紅麴燒豆腸(素)"", ""薏仁飯"", ""紅絲高麗"", ""素牛蒡排(素)"", ""茄汁豆腐煲"", ""海帶排骨湯"", ""海帶鮮菇湯(素)""]"
新北市中和區光復國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與附餐齊全，搭配相當均衡。亮點為糙米飯與紫米飯提供纖維，多道蔬菜清燙保留營養，如小芥菜、木耳結頭等，肉骨茶湯則提供豐富的雞骨高湯營養。然而，隱憂為部分主菜如Q壽喜燒魚排熱量偏高，素番茄油豆腐與Q豆干滷味加工度較高，且滷味調味略高鈉，附餐正康有糖豆漿加入糖分偏高。整體屬均衡但需注意加工食品與高糖飲品的攝取。,18,"[""Q壽喜燒魚排"", ""產銷紫米飯"", ""Q打拋粉絲"", ""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""紫米飯"", ""木耳結頭"", ""素鮮蔬薏仁湯"", ""海鮮排"", ""Q豆干滷味"", ""小芥菜(有機)"", ""素白飯"", ""香菇蒸蛋"", ""肉骨茶湯"", ""有機小芥菜"", ""正康有糖豆漿"", ""黃豆奶(正康)""]"
新北市中和區復興國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣，營養均衡度佳。亮點為多種蔬菜清燙或清炒，保留纖維與礦物質，肉骨茶湯與酸菜肉絲湯提供豐富營養。隱憂為部分主食如白飯與素白飯營養單一，缺乏蛋白質與纖維；豉汁燒豬則以重油糖燒，鈉糖油偏高。整體屬均衡且清淡的一餐，但建議減少高油高糖的烹調手法。,16,"[""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""豉汁燒豬"", ""麻油雞"", ""白飯"", ""紫米飯"", ""木耳結頭"", ""素鮮蔬薏仁湯"", ""肉骨茶湯"", ""酸菜肉絲湯"", ""有機小芥菜"", ""泰式打拋鴿蛋"", ""結菜鮮蔬"", ""素白飯"", ""香菇蒸蛋""]"
新北市中和區景新國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣齊全，搭配均衡。亮點為多種全谷物小米與糙米提供纖維，清淡滷味滷香百頁、多種蔬菜搭配豐富纖維與礦物質，肉骨茶湯清煮保留營養。隱憂為豉汁燒豬以重油糖燒，鈉糖油偏高，建議減少此類菜餚出現次數。整體屬均衡且清淡的一餐，多樣的蔬菜與全谷物提供充足的纖維與營養。,17,"[""豉汁燒豬"", ""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""肉骨茶湯"", ""有機小芥菜"", ""滷香百頁(素)"", ""小米飯(素)"", ""哨子豆腐(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""有機小芥菜(素)"", ""鮮菇黑乾(蔬)"", ""小米飯(蔬)"", ""泰式打拋鴿蛋(蔬)"", ""結菜鮮蔬(蔬)"", ""什錦木耳湯(蔬)""]"
新北市中和區漳和國中,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度尚可改善。亮點為薏仁飯提供高纖維、紅絲高麗與有機小芥菜保留豐富纖維與礦物質、海帶排骨湯與海帶鮮菇湯提供天然礦物質與膠原蛋白。隱憂為三杯雞與紅麴燒豆腸等菜餚油多鈉高，素牛蒡排加工度高營養價值低，茄汁豆腐煲加工度較高。整體屬一般均衡的一餐，建議減少油炸與高加工食品的比例，增加清淡烹調手法。,9,"[""有機小芥菜"", ""三杯雞"", ""紅麴燒豆腸(素)"", ""薏仁飯"", ""紅絲高麗"", ""素牛蒡排(素)"", ""茄汁豆腐煲"", ""海帶排骨湯"", ""海帶鮮菇湯(素)""]"
新北市中和區秀山國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果均有多樣選擇，整體營養均衡度尚佳。亮點為多道菜餚使用清淡手法，如蒸蛋、清燙小芥菜、素沙茶粉絲等，保留了食材的營養成分；肉骨茶湯與蔬菜搭配豐富，提供了充足的纖維與礦物質。然而，隱憂在於部分菜餚如Q壽喜燒魚、豉汁燒豬等，使用高油高鈉的燒烤方式，可能導致鈉與油脂攝入過高；另外，蜜棗的高糖含量也需注意。整體而言，本餐仍屬於營養均衡的一餐，但需注意控制高油高鈉食物的攝入量。,18,"[""產銷紫米飯"", ""Q打拋粉絲"", ""Q蒸蛋"", ""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""豉汁燒豬"", ""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""素鮮蔬薏仁湯"", ""小芥菜(有機)"", ""素白飯"", ""肉骨茶湯"", ""有機小芥菜"", ""Q壽喜燒魚2"", ""綠葡萄"", ""蜜棗2""]"
新北市中和區私立南山高中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配較為均衡。亮點為彩繪花椰、油麥菜、福山萵苣等蔬菜清淡多樣，玉米濃湯、珍菇什錦湯、綠豆麥片湯等湯品清煮保留營養，黑李提供纖維與抗氧化劑。隱憂為夏威夷炒飯加入高加工鳳梨罐頭，燒烤雞排可能添加油鹽，紅燒肉與綜合滷味鈉糖油偏高，滷蛋雙拼與肉鬆歐姆蛋滷汁鈉偏多。整體屬較為均衡的一餐，但仍需注意高加工食品與高油鹽食物的攝入。,18,"[""白飯"", ""紅燒肉"", ""燒烤雞排"", ""糖醋雞"", ""黑胡椒豬排"", ""夏威夷炒飯"", ""香Q白飯"", ""彩繪花椰"", ""滷蛋雙拼"", ""綜合滷味"", ""肉鬆歐姆蛋"", ""避風塘四季豆"", ""玉米濃湯"", ""珍菇什錦湯"", ""綠豆麥片湯"", ""油麥菜"", ""福山萵苣"", ""黑李""]"
新北市中和區私立竹林高中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品類別齊全，但主食選擇多樣且有白飯，缺乏蛋白質與纖維。亮點包含多道清淡副菜如Q打拋粉絲、Q蒸蛋、涼拌三絲、玉米歐姆蛋等，提供豐富蛋白質與纖維；油麥菜清燙保留纖維與礦物質，兩款湯品均為清煮保留營養。隱憂為主菜選擇如燒烤雞排、紅燒雞腿等，熱量偏高且可能添加油鹽，建議增加清燙烹飪比例。整體屬於營養豐富、均衡的一餐，但可進一步調整主食與主菜選擇以達更佳健康效果。,16,"[""Q打拋粉絲"", ""Q蒸蛋"", ""油麥菜(產銷履歷)"", ""白飯"", ""燒烤雞排"", ""避風塘四季豆"", ""珍菇什錦湯"", ""紅燒雞腿"", ""薑汁燒肉"", ""好田米紫米飯"", ""香米飯"", ""涼拌三絲"", ""玉米歐姆蛋"", ""肉燥豆腐"", ""肉骨茶湯"", ""油麥菜""]"
新北市中和區積穗國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜齊全，搭配較為均衡。亮點為多道蔬菜清燙，保留纖維與礦物質，京醬肉柳、麻油雞、泰式打拋鴿蛋等菜餚提供豐富蛋白質與纖維。然而，主食僅有白飯，缺乏全穀與纖維，且綜合關東煮使用高加工食材，酸菜肉絲湯中的酸菜鈉含量偏高。整體屬於偏健康的一餐，建議增加全穀主食比例並注意控制高鈉食材的使用。,11,"[""麻油雞"", ""白飯"", ""酸菜肉絲湯"", ""履歷油麥菜"", ""泰式打拋鴿蛋"", ""綜合關東煮"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""結菜鮮蔬"", ""京醬肉柳""]"
新北市中和區積穗國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果類別豐富，營養均衡。亮點包含多種全谷物主食、小米飯富纖維、多樣蔬菜搭配豆製品、扁豆蔬菜湯與有機小芥菜纖維與礦物質豐富。隱憂為部分菜餚如香Q米飯缺乏蛋白與蔬菜、木耳炒蛋與毛豆炒乾丁油量略高、香滷黑干滷製調味料鈉偏高、草莓夾心麵包與藍莓果醬麵包高糖高澱粉營養價值低。整體屬均衡但仍需注意油量與高糖高澱粉食品的攝取。,21,"[""小米飯(素)"", ""哨子豆腐(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""有機小芥菜(素)"", ""李子"", ""有機小芥菜"", ""葡萄"", ""泰式打拋鴿蛋(蔬)"", ""結菜鮮蔬(蔬)"", ""什錦木耳湯(蔬)"", ""木耳炒蛋"", ""香滷黑干(素)"", ""鮮菇黑干(蔬)"", ""白飯(蔬)"", ""香Q米飯"", ""毛豆炒乾丁"", ""韭香銀芽"", ""酸辣湯"", ""草莓夾心麵包(蔬)"", ""藍莓果醬麵包""]"
新北市中和區自強國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜齊全，搭配相當均衡。亮點為多道蔬菜清燙，保留纖維與礦物質，京醬肉柳、麻油雞、泰式打拋鴿蛋等菜餚提供豐富蛋白質與纖維。然而，隱憂為結菜黑輪與綜合關東煮高加工高鈉，主食白飯缺乏蛋白質與纖維，酸菜肉絲湯酸菜高鈉。整體屬偏健康的一餐，但建議增加全穀主食並減少高加工食材。,11,"[""麻油雞"", ""白飯"", ""結菜黑輪"", ""酸菜肉絲湯"", ""有機小芥菜"", ""泰式打拋鴿蛋"", ""綜合關東煮"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳""]"
新北市中和區自強國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配相當均衡。亮點為多樣的全穀類主食、滷香百頁與哨子豆腐等優質素食選擇、有機小芥菜與韭香銀芽等新鮮蔬菜，以及酸菜肉絲湯與酸辣湯等營養豐富的湯品。隱憂為結菜黑輪與綜合滷味等高加工食品的出現，且蜜棗的高糖含量可能會對健康造成影響。整體屬於營養豐富且多樣的一餐，但仍需注意少量高加工食品與高糖水果的攝入。,19,"[""麻油雞"", ""白飯"", ""結菜黑輪"", ""酸菜肉絲湯"", ""滷香百頁(素)"", ""小米飯(素)"", ""哨子豆腐(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""泰式打拋鴿蛋"", ""蕎麥飯"", ""有機小芥菜(素)"", ""有機小芥菜"", ""韭香銀芽"", ""酸辣湯"", ""蠔油菇菇雞"", ""綜合滷味"", ""小蕃茄"", ""蜜棗""]"
